date,identifier,open,high,low,close,volume
2025-03-04,FRESX,51.22,52.19,50.96,51.93,627164
2025-03-05,FRESX,51.93,52.56,51.67,52.30,1481579
2025-03-06,FRESX,52.30,54.54,52.04,54.27,2528295
2025-03-07,FRESX,54.27,54.78,54.00,54.51,3191658
2025-03-08,FRESX,54.51,54.78,53.83,54.10,1005032
2025-03-09,FRESX,54.10,55.36,53.83,55.08,3725269
2025-03-10,FRESX,55.08,55.70,54.80,55.42,2104782
2025-03-11,FRESX,55.42,55.70,53.01,53.28,789723
2025-03-12,FRESX,53.28,54.01,53.01,53.74,1246008
2025-03-13,FRESX,53.74,57.14,53.47,56.86,3076429
2025-03-14,FRESX,56.86,57.14,56.46,56.74,2604866
2025-03-15,FRESX,56.74,58.28,56.46,57.99,4642538
2025-03-16,FRESX,57.99,58.28,57.38,57.67,2816855
2025-03-17,FRESX,57.67,59.51,57.38,59.21,3301997
2025-03-18,FRESX,59.21,60.14,58.91,59.84,2494700
2025-03-19,FRESX,59.84,60.14,57.75,58.04,2042865
2025-03-20,FRESX,58.04,58.33,57.55,57.84,2489205
2025-03-21,FRESX,57.84,58.67,57.55,58.38,1934087
